DISNO,STATEA,NAMEA,STATEB,NAMEB,STRTDAY,STRTMNTH,STRTYR,YEAR,ENDDAY,ENDMNTH,ENDYEAR,OUTCOME,SETTLMNT,FATLEV,HIGHACT,HIHOST,RECIP,NOINIT,NOTARG,STDAYA,STMNTHA,STYEARA,ENDDAYA,ENDMNTHA,ENDYEARA,SIDEAA,REVSTATA,REVTYPEA,FATALEVA,HIGHMCAA,HIHOSTA,ORIGNATA,STDAYB,STMNTHB,STYEARB,ENDDAYB,ENDMNTHB,ENDYEARB,SIDEAB,REVSTATEB,REVTYPEB,FATALEVB,HIGHMCAB,HIHOSTB,ORIGNATB,ROLEA,ROLEB,WAR,Durindx,Cumdurat,Duration,MID3HIact,MID3HIA,MID3HIB
1235,339,ALB,345,YUG,6,8,1921,1921,18,10,1921,6,1,-9,18,4,1,1,1,6,8,1921,18,10,1921,0,1,2,-9,18,4,1,6,8,1921,18,10,1921,1,0,0,-9,18,4,1,3,1,0,1,74,74,17,17,17
1238,750,IND,770,PAK,26,9,1947,1947,1,1,1949,0,0,0,22,5,1,1,1,26,9,1947,1,1,1949,1,0,0,0,22,5,1,26,9,1947,1,1,1949,0,1,1,0,22,5,1,1,3,1,1,96,96,20,20,20
1238,750,IND,770,PAK,26,9,1947,1948,1,1,1949,0,0,0,22,5,1,1,1,26,9,1947,1,1,1949,1,0,0,0,22,5,1,26,9,1947,1,1,1949,0,1,1,0,22,5,1,1,3,1,2,461,365,20,20,20
1238,750,IND,770,PAK,26,9,1947,1949,1,1,1949,1,1,6,22,5,1,1,1,26,9,1947,1,1,1949,1,0,0,6,22,5,1,26,9,1947,1,1,1949,0,1,1,6,22,5,1,1,3,1,3,462,1,20,20,20
1240,345,YUG,355,BUL,18,6,1923,1923,5,11,1923,4,3,0,7,3,0,1,1,18,6,1923,5,11,1923,1,1,2,0,7,3,1,18,6,1923,5,11,1923,0,0,0,0,1,1,1,1,3,0,1,141,141,7,7,0
1241,350,GRC,355,BUL,21,10,1925,1925,29,10,1925,5,1,-9,18,4,1,1,1,21,10,1925,29,10,1925,1,1,2,-9,18,4,1,21,10,1925,29,10,1925,0,0,0,-9,18,4,1,1,3,0,1,9,9,17,17,17
1243,290,POL,368,LIT,10,3,1938,1938,20,3,1938,4,3,1,18,4,1,1,1,10,3,1938,20,3,1938,0,1,2,1,18,4,1,10,3,1938,20,3,1938,1,0,0,0,18,4,1,3,1,0,1,11,11,17,17,17
1244,290,POL,315,CZE,24,4,1938,1938,2,10,1938,4,1,0,19,4,1,1,1,24,4,1938,2,10,1938,0,1,1,0,16,4,1,24,4,1938,2,10,1938,1,0,0,0,19,4,1,3,1,0,1,162,162,16,14,16
1245,310,HUN,345,YUG,24,9,1938,1938,30,9,1938,5,3,0,7,3,0,1,1,24,9,1938,30,9,1938,0,0,0,0,1,1,1,24,9,1938,30,9,1938,1,0,0,0,7,3,1,3,1,0,1,7,7,7,0,7
1246,310,HUN,315,CZE,13,10,1938,1938,2,11,1938,1,1,-9,18,4,1,1,1,13,10,1938,2,11,1938,1,1,1,-9,18,4,1,13,10,1938,2,11,1938,0,0,0,-9,18,4,1,1,3,0,1,21,21,17,17,17
1247,310,HUN,360,RUM,15,3,1939,1939,23,3,1939,6,1,0,7,3,1,1,1,15,3,1939,23,3,1939,0,0,0,0,7,3,1,15,3,1939,23,3,1939,1,1,1,0,7,3,1,3,1,0,1,9,9,7,7,7
1249,350,GRC,640,TUR,1,8,1909,1909,31,8,1909,5,3,0,8,3,0,1,1,1,8,1909,1,8,1909,0,1,1,0,1,1,1,1,8,1909,31,8,1909,1,0,0,0,8,3,1,3,1,0,1,31,31,7,0,7
1250,345,YUG,640,TUR,30,9,1912,1912,19,4,1913,0,0,0,22,5,1,3,1,30,9,1912,19,4,1913,1,1,1,0,22,5,0,30,9,1912,19,4,1913,0,0,0,0,22,5,1,2,3,1,1,92,92,20,20,20
1250,345,YUG,640,TUR,30,9,1912,1913,19,4,1913,1,2,6,22,5,1,3,1,30,9,1912,19,4,1913,1,1,1,6,22,5,0,30,9,1912,19,4,1913,0,0,0,6,22,5,1,2,3,1,2,201,109,20,20,20
1250,350,GRC,640,TUR,30,9,1912,1912,19,4,1913,0,0,0,22,5,1,3,1,30,9,1912,19,4,1913,1,1,1,0,22,5,0,30,9,1912,19,4,1913,0,0,0,0,22,5,1,2,3,1,1,92,92,20,20,20
1250,350,GRC,640,TUR,30,9,1912,1913,19,4,1913,1,2,6,22,5,1,3,1,30,9,1912,19,4,1913,1,1,1,6,22,5,0,30,9,1912,19,4,1913,0,0,0,6,22,5,1,2,3,1,2,201,109,20,20,20
1250,355,BUL,640,TUR,3,9,1912,1912,19,4,1913,0,0,0,22,5,1,3,1,3,9,1912,19,4,1913,1,1,1,0,22,5,1,3,9,1912,19,4,1913,0,0,0,0,22,5,1,1,3,1,1,119,119,20,20,20
1250,355,BUL,640,TUR,3,9,1912,1913,19,4,1913,1,2,6,22,5,1,3,1,3,9,1912,19,4,1913,1,1,1,6,22,5,1,3,9,1912,19,4,1913,0,0,0,6,22,5,1,1,3,1,2,228,109,20,20,20
1251,345,YUG,355,BUL,18,4,1913,1913,29,8,1913,1,2,6,22,5,1,1,4,18,4,1913,29,8,1913,0,0,0,6,22,5,1,18,4,1913,29,8,1913,1,1,1,6,22,5,1,3,1,1,1,134,134,20,20,20
1251,350,GRC,355,BUL,28,4,1913,1913,30,7,1913,1,2,6,22,5,1,1,4,28,4,1913,30,7,1913,0,0,0,6,22,5,1,28,4,1913,30,7,1913,1,1,1,6,22,5,1,4,1,1,1,94,94,20,20,20
1251,355,BUL,360,RUM,28,6,1913,1913,30,7,1913,2,2,6,22,5,1,1,4,28,6,1913,30,7,1913,1,1,1,6,22,5,1,28,6,1913,30,7,1913,0,0,0,6,22,5,0,1,4,1,1,33,33,20,20,20
1251,355,BUL,640,TUR,15,7,1913,1913,29,8,1913,2,2,6,22,5,1,1,4,15,7,1913,29,8,1913,1,1,1,6,22,5,1,15,7,1913,29,8,1913,0,0,0,6,22,5,0,1,4,1,1,46,46,20,20,20
1255,339,ALB,345,YUG,12,6,1915,1915,31,2,1916,0,0,0,18,4,0,1,1,12,6,1915,1,2,1916,0,0,0,0,1,1,1,12,6,1915,31,2,1916,1,1,1,0,18,4,1,3,1,0,1,202,202,17,0,17
1255,339,ALB,345,YUG,12,6,1915,1916,31,2,1916,5,3,2,18,4,0,1,1,12,6,1915,1,2,1916,0,0,0,2,1,1,1,12,6,1915,31,2,1916,1,1,1,1,18,4,1,3,1,0,2,264,62,17,0,17
1256,350,GRC,355,BUL,7,3,1915,1915,12,10,1915,8,3,-9,18,4,0,1,1,7,3,1915,12,10,1915,0,0,0,-9,1,1,1,7,3,1915,12,10,1915,1,1,2,-9,18,4,1,3,1,0,1,220,220,17,0,17
1257,360,RUM,365,RUS,2,1,1918,1918,9,3,1918,1,1,-9,19,4,1,1,1,2,1,1918,9,3,1918,1,1,1,-9,16,4,1,2,1,1918,9,3,1918,0,0,0,-9,19,4,1,1,3,0,1,67,67,16,14,16
1262,220,FRN,339,ALB,15,9,1918,1918,5,11,1918,4,2,0,16,4,0,3,1,15,9,1918,5,11,1918,1,0,0,0,16,4,1,15,9,1918,5,11,1918,0,0,0,0,1,1,1,1,3,0,1,52,52,14,14,0
1262,325,ITA,339,ALB,15,9,1918,1918,5,11,1918,4,2,0,16,4,0,3,1,15,9,1918,5,11,1918,1,1,1,0,16,4,1,15,9,1918,5,11,1918,0,0,0,0,1,1,1,1,3,0,1,52,52,14,14,0
1262,339,ALB,345,YUG,15,9,1918,1918,5,11,1918,4,2,0,16,4,0,3,1,15,9,1918,5,11,1918,0,0,0,0,1,1,1,15,9,1918,5,11,1918,1,1,1,0,16,4,1,3,1,0,1,52,52,14,0,14
1263,345,YUG,360,RUM,1,11,1918,1918,31,11,1918,5,3,1,18,4,1,1,1,1,11,1918,1,11,1918,0,0,0,1,18,4,1,1,11,1918,31,11,1918,1,0,0,1,18,4,1,3,1,0,1,31,31,17,17,17
1265,200,UKG,310,HUN,20,3,1919,1919,4,8,1919,1,2,-9,18,4,1,6,1,20,3,1919,4,8,1919,1,1,1,0,18,4,1,20,3,1919,4,8,1919,0,0,0,-9,18,4,1,1,3,0,1,138,138,17,17,17
1265,220,FRN,310,HUN,20,3,1919,1919,18,8,1919,1,2,-9,18,4,1,6,1,20,3,1919,18,8,1919,1,1,1,-9,18,4,1,20,3,1919,18,8,1919,0,0,0,-9,18,4,1,1,3,0,1,152,152,17,17,17
1265,310,HUN,315,CZE,28,3,1919,1919,18,8,1919,1,2,6,22,5,1,6,1,28,3,1919,18,8,1919,0,0,0,6,22,5,1,28,3,1919,18,8,1919,1,1,1,6,22,5,0,3,2,1,1,144,144,20,20,20
1265,310,HUN,325,ITA,20,3,1919,1919,18,8,1919,1,2,-9,18,4,1,6,1,20,3,1919,18,8,1919,0,0,0,-9,18,4,1,20,3,1919,18,8,1919,1,0,0,0,18,4,1,3,1,0,1,152,152,17,17,17
1265,310,HUN,345,YUG,24,3,1919,1919,18,8,1919,1,2,6,22,5,1,6,1,24,3,1919,18,8,1919,0,0,0,6,22,5,1,24,3,1919,18,8,1919,1,1,1,-9,22,5,0,3,2,1,1,148,148,20,20,20
1265,310,HUN,360,RUM,10,4,1919,1919,18,8,1919,1,2,6,22,5,1,6,1,10,4,1919,18,8,1919,0,0,0,6,22,5,1,10,4,1919,18,8,1919,1,1,1,6,22,5,0,3,2,1,1,131,131,20,20,20
1268,290,POL,315,CZE,23,1,1919,1919,1,2,1919,6,1,-9,18,4,1,1,1,23,1,1919,1,2,1919,0,1,1,-9,18,4,1,23,1,1919,1,2,1919,1,1,1,-9,18,4,1,3,1,0,1,10,10,17,17,17
1269,200,UKG,255,GMY,18,6,1919,1919,15,12,1919,1,1,2,19,4,1,1,4,18,6,1919,15,12,1919,0,0,0,0,19,4,0,18,6,1919,15,12,1919,1,1,1,-9,16,4,1,4,1,0,1,181,181,16,16,14
1269,255,GMY,290,POL,16,10,1919,1919,15,12,1919,2,1,2,19,4,1,1,4,16,10,1919,15,12,1919,1,1,1,-9,16,4,1,16,10,1919,15,12,1919,0,0,0,-9,19,4,0,1,4,0,1,61,61,16,14,16
1269,255,GMY,366,EST,23,6,1919,1919,15,12,1919,2,1,2,19,4,1,1,4,23,6,1919,15,12,1919,1,1,1,-9,16,4,1,23,6,1919,15,12,1919,0,0,0,-9,19,4,0,1,4,0,1,176,176,16,14,16
1269,255,GMY,367,LAT,15,3,1919,1919,15,12,1919,2,1,2,19,4,1,1,4,15,3,1919,15,12,1919,1,1,1,-9,16,4,1,15,3,1919,15,12,1919,0,0,0,-9,19,4,1,1,3,0,1,276,276,16,14,16
1270,350,GRC,640,TUR,4,5,1919,1919,11,10,1922,0,0,0,22,5,1,1,1,4,5,1919,11,10,1922,1,1,1,0,22,5,1,4,5,1919,11,10,1922,0,0,0,0,22,5,1,1,3,1,1,241,241,20,20,20
1270,350,GRC,640,TUR,4,5,1919,1920,11,10,1922,0,0,0,22,5,1,1,1,4,5,1919,11,10,1922,1,1,1,0,22,5,1,4,5,1919,11,10,1922,0,0,0,0,22,5,1,1,3,1,2,606,365,20,20,20
1270,350,GRC,640,TUR,4,5,1919,1921,11,10,1922,0,0,0,22,5,1,1,1,4,5,1919,11,10,1922,1,1,1,0,22,5,1,4,5,1919,11,10,1922,0,0,0,0,22,5,1,1,3,1,3,971,365,20,20,20
1270,350,GRC,640,TUR,4,5,1919,1922,11,10,1922,2,4,6,22,5,1,1,1,4,5,1919,11,10,1922,1,1,1,6,22,5,1,4,5,1919,11,10,1922,0,0,0,6,22,5,1,1,3,1,4,1255,284,20,20,20
1272,290,POL,368,LIT,15,7,1920,1920,1,12,1920,1,1,6,22,5,1,1,2,15,7,1920,1,12,1920,1,1,1,5,22,5,1,15,7,1920,1,12,1920,0,0,0,5,22,5,1,1,3,1,1,140,140,20,20,20
1273,255,GMY,290,POL,15,3,1921,1921,20,10,1921,6,1,-9,18,4,1,1,1,15,3,1921,20,10,1921,0,0,0,-9,18,4,1,15,3,1921,20,10,1921,1,1,1,-9,16,4,1,3,1,0,1,220,220,17,17,14
1274,355,BUL,640,TUR,5,10,1908,1908,19,4,1909,0,0,0,19,4,1,1,1,5,10,1908,19,4,1909,0,0,0,0,7,3,1,5,10,1908,19,4,1909,1,1,1,0,19,4,1,3,1,0,1,87,87,16,7,16
1274,355,BUL,640,TUR,5,10,1908,1909,19,4,1909,4,1,0,19,4,1,1,1,5,10,1908,19,4,1909,0,0,0,0,7,3,1,5,10,1908,19,4,1909,1,1,1,0,19,4,1,3,1,0,2,196,109,16,7,16
1278,350,GRC,640,TUR,1,1,1958,1958,31,1,1958,5,3,0,2,2,0,1,1,1,1,1958,1,1,1958,0,1,1,0,1,1,1,1,1,1958,31,1,1958,1,1,1,0,2,2,1,3,1,0,1,31,31,1,0,1
1279,350,GRC,640,TUR,25,12,1963,1963,10,8,1964,0,0,0,18,4,1,1,1,25,12,1963,10,8,1964,0,0,0,0,18,4,1,25,12,1963,10,8,1964,1,1,2,0,18,4,1,3,1,0,1,6,6,17,17,17
1279,350,GRC,640,TUR,25,12,1963,1964,10,8,1964,5,1,2,18,4,1,1,1,25,12,1963,10,8,1964,0,0,0,1,18,4,1,25,12,1963,10,8,1964,1,1,2,1,18,4,1,3,1,0,2,229,223,17,17,17
1280,350,GRC,640,TUR,16,11,1967,1967,1,12,1967,6,1,0,9,3,0,1,2,16,11,1967,1,12,1967,0,0,0,0,1,1,1,16,11,1967,1,12,1967,1,1,2,0,9,3,1,3,1,0,1,16,16,7,0,7
1280,352,CYP,640,TUR,16,11,1967,1967,1,12,1967,6,1,0,9,3,0,1,2,16,11,1967,1,12,1967,0,0,0,0,1,1,1,16,11,1967,1,12,1967,1,1,2,0,9,3,1,3,1,0,1,16,16,7,0,7
1284,339,ALB,350,GRC,1,8,1948,1948,13,8,1948,5,3,2,19,4,1,1,1,1,8,1948,13,8,1948,0,0,0,1,19,4,1,1,8,1948,13,8,1948,1,0,0,1,19,4,1,3,1,0,1,13,13,16,16,16
1285,339,ALB,350,GRC,8,8,1949,1949,13,8,1949,5,3,2,19,4,1,1,1,8,8,1949,13,8,1949,0,0,0,2,19,4,1,8,8,1949,13,8,1949,1,0,0,2,19,4,1,3,1,0,1,6,6,16,16,16
1286,2,USA,310,HUN,16,4,1951,1951,24,11,1951,5,1,2,19,4,1,4,2,16,4,1951,24,11,1951,0,0,0,0,7,3,0,16,4,1951,24,11,1951,1,1,2,1,19,4,0,4,2,0,1,223,223,16,7,16
1286,2,USA,355,BUL,16,4,1951,1951,24,11,1951,5,1,2,19,4,1,4,2,16,4,1951,24,11,1951,0,0,0,0,7,3,0,16,4,1951,24,11,1951,1,1,2,1,19,4,0,4,2,0,1,223,223,16,7,16
1286,2,USA,360,RUM,16,4,1951,1951,24,11,1951,5,1,2,19,4,1,4,2,16,4,1951,24,11,1951,0,0,0,0,7,3,0,16,4,1951,24,11,1951,1,1,2,1,19,4,0,4,2,0,1,223,223,16,7,16
1286,2,USA,365,RUS,16,4,1951,1951,24,11,1951,5,1,2,7,3,1,4,2,16,4,1951,24,11,1951,0,0,0,0,7,3,0,16,4,1951,24,11,1951,1,1,2,0,7,3,1,4,1,0,1,223,223,7,7,7
1286,310,HUN,345,YUG,23,8,1949,1949,24,11,1951,0,0,0,19,4,1,4,2,23,8,1949,24,11,1951,1,1,2,0,19,4,0,23,8,1949,24,11,1951,0,0,0,0,19,4,1,2,3,0,1,130,130,16,16,16
1286,310,HUN,345,YUG,23,8,1949,1950,24,11,1951,0,0,0,19,4,1,4,2,23,8,1949,24,11,1951,1,1,2,0,19,4,0,23,8,1949,24,11,1951,0,0,0,0,19,4,1,2,3,0,2,495,365,16,16,16
1286,310,HUN,345,YUG,23,8,1949,1951,24,11,1951,5,1,2,19,4,1,4,2,23,8,1949,24,11,1951,1,1,2,1,19,4,0,23,8,1949,24,11,1951,0,0,0,2,19,4,1,2,3,0,3,823,328,16,16,16
1286,345,YUG,355,BUL,6,7,1950,1950,24,11,1951,0,0,0,19,4,1,4,2,6,7,1950,24,11,1951,0,0,0,0,19,4,1,6,7,1950,24,11,1951,1,1,2,0,19,4,0,3,2,0,1,178,178,16,16,16
1286,345,YUG,355,BUL,6,7,1950,1951,24,11,1951,5,1,2,19,4,1,4,2,6,7,1950,24,11,1951,0,0,0,2,19,4,1,6,7,1950,24,11,1951,1,1,2,1,19,4,0,3,2,0,2,506,328,16,16,16
1286,345,YUG,360,RUM,28,1,1950,1950,24,11,1951,0,0,0,19,4,1,4,2,28,1,1950,24,11,1951,0,0,0,0,19,4,1,28,1,1950,24,11,1951,1,1,2,0,19,4,0,3,2,0,1,337,337,16,16,16
1286,345,YUG,360,RUM,28,1,1950,1951,24,11,1951,5,1,2,19,4,1,4,2,28,1,1950,24,11,1951,0,0,0,2,19,4,1,28,1,1950,24,11,1951,1,1,2,1,19,4,0,3,2,0,2,665,328,16,16,16
1286,345,YUG,365,RUS,13,8,1949,1949,24,11,1951,0,0,0,19,4,1,4,2,13,8,1949,24,11,1951,0,0,0,0,19,4,1,13,8,1949,24,11,1951,1,1,2,0,7,3,1,3,1,0,1,140,140,16,16,7
1286,345,YUG,365,RUS,13,8,1949,1950,24,11,1951,0,0,0,19,4,1,4,2,13,8,1949,24,11,1951,0,0,0,0,19,4,1,13,8,1949,24,11,1951,1,1,2,0,7,3,1,3,1,0,2,505,365,16,16,7
1286,345,YUG,365,RUS,13,8,1949,1951,24,11,1951,5,1,2,19,4,1,4,2,13,8,1949,24,11,1951,0,0,0,2,19,4,1,13,8,1949,24,11,1951,1,1,2,0,7,3,1,3,1,0,3,833,328,16,16,7
1289,350,GRC,640,TUR,3,6,1976,1976,1,9,1976,5,3,0,10,3,1,1,1,3,6,1976,1,9,1976,0,1,1,0,10,3,1,3,6,1976,1,9,1976,1,1,1,0,8,3,1,3,1,0,1,91,91,8,8,7
1290,350,GRC,640,TUR,8,1,1975,1975,8,1,1975,5,3,0,2,2,0,1,1,8,1,1975,8,1,1975,1,1,2,0,2,2,1,8,1,1975,8,1,1975,0,0,0,0,1,1,1,1,3,0,1,1,1,1,1,0
1292,350,GRC,640,TUR,29,3,1974,1974,29,5,1974,5,3,0,10,3,1,1,1,29,3,1974,29,5,1974,0,1,1,0,10,3,1,29,3,1974,29,5,1974,1,1,1,0,8,3,1,3,1,0,1,62,62,8,8,7
1293,350,GRC,640,TUR,20,7,1974,1974,16,8,1974,1,2,0,12,3,1,1,2,20,7,1974,16,8,1974,0,0,0,0,12,3,0,20,7,1974,16,8,1974,1,1,2,0,2,2,1,4,1,0,1,28,28,10,10,1
1293,352,CYP,640,TUR,15,7,1974,1974,16,8,1974,1,2,6,22,5,1,1,2,15,7,1974,16,8,1974,0,0,0,5,22,5,1,15,7,1974,16,8,1974,1,1,2,6,22,5,1,3,1,1,1,33,33,20,20,20
1295,350,GRC,355,BUL,26,7,1952,1952,13,8,1952,1,2,1,19,4,1,1,1,26,7,1952,13,8,1952,0,0,0,1,19,4,1,26,7,1952,13,8,1952,1,1,1,0,18,4,1,3,1,0,1,19,19,16,16,17
1300,750,IND,770,PAK,7,5,1955,1955,12,7,1955,5,3,1,18,4,1,1,1,7,5,1955,12,7,1955,0,0,0,1,18,4,1,7,5,1955,12,7,1955,1,1,1,1,18,4,1,3,1,0,1,67,67,17,17,17
1301,750,IND,770,PAK,17,2,1956,1956,26,3,1956,5,3,1,18,4,1,1,1,17,2,1956,26,3,1956,0,0,0,0,18,4,1,17,2,1956,26,3,1956,1,1,1,1,18,4,1,3,1,0,1,39,39,17,17,17
1302,750,IND,770,PAK,11,3,1958,1958,26,8,1958,6,1,2,18,4,1,1,1,11,3,1958,26,8,1958,0,0,0,1,18,4,1,11,3,1958,26,8,1958,1,1,1,1,18,4,1,3,1,0,1,169,169,17,17,17
1303,700,AFG,770,PAK,23,9,1960,1960,31,10,1960,5,3,0,18,4,1,1,1,23,9,1960,1,10,1960,1,1,1,0,18,4,1,23,9,1960,31,10,1960,0,0,0,0,18,4,1,1,3,0,1,39,39,17,17,17
1304,700,AFG,770,PAK,19,5,1961,1961,3,9,1961,5,3,3,18,4,1,1,1,19,5,1961,3,9,1961,1,1,1,2,18,4,1,19,5,1961,3,9,1961,0,0,0,2,18,4,1,1,3,0,1,108,108,17,17,17
1305,700,AFG,770,PAK,29,3,1955,1955,4,5,1955,5,1,0,12,3,1,1,1,29,3,1955,4,5,1955,0,1,1,0,12,3,1,29,3,1955,4,5,1955,1,0,0,0,4,2,1,3,1,0,1,37,37,10,10,3
1306,700,AFG,770,PAK,17,6,1950,1950,5,10,1950,5,3,3,18,4,1,1,1,17,6,1950,5,10,1950,1,1,1,2,18,4,1,17,6,1950,5,10,1950,0,0,0,2,18,4,1,1,3,0,1,111,111,17,17,17
1307,700,AFG,770,PAK,1,3,1949,1949,31,6,1949,5,3,0,19,4,1,1,1,1,3,1949,1,6,1949,1,1,1,0,19,4,1,1,3,1949,31,6,1949,0,0,0,0,19,4,1,1,3,0,1,123,123,16,16,16
1308,750,IND,770,PAK,23,2,1950,1950,13,6,1950,5,3,2,18,4,1,1,1,23,2,1950,13,6,1950,1,0,0,1,18,4,1,23,2,1950,13,6,1950,0,1,1,1,18,4,1,1,3,0,1,111,111,17,17,17
1309,750,IND,770,PAK,8,6,1961,1961,19,7,1961,5,3,0,2,2,0,1,1,8,6,1961,19,7,1961,1,0,0,0,2,2,1,8,6,1961,19,7,1961,0,1,1,0,1,1,1,1,3,0,1,42,42,1,1,0
1310,750,IND,770,PAK,18,9,1962,1962,4,11,1962,5,3,1,18,4,1,1,1,18,9,1962,4,11,1962,0,0,0,1,18,4,1,18,9,1962,4,11,1962,1,1,1,1,18,4,1,3,1,0,1,48,48,17,17,17
1312,750,IND,770,PAK,5,3,1965,1965,23,9,1965,5,1,6,22,5,1,1,1,5,3,1965,23,9,1965,0,0,0,6,22,5,1,5,3,1965,23,9,1965,1,1,1,6,22,5,1,3,1,1,1,203,203,20,20,20
1315,750,IND,770,PAK,23,9,1965,1965,25,1,1966,0,0,0,18,4,1,1,1,23,9,1965,25,1,1966,0,0,0,0,18,4,1,23,9,1965,25,1,1966,1,1,1,0,18,4,1,3,1,0,1,99,99,17,17,17
1315,750,IND,770,PAK,23,9,1965,1966,25,1,1966,5,1,3,18,4,1,1,1,23,9,1965,25,1,1966,0,0,0,2,18,4,1,23,9,1965,25,1,1966,1,1,1,2,18,4,1,3,1,0,2,124,25,17,17,17
1316,750,IND,770,PAK,1,8,1964,1964,5,8,1965,0,0,0,18,4,1,1,1,1,8,1964,5,8,1965,0,0,0,0,18,4,1,1,8,1964,5,8,1965,1,1,1,0,18,4,1,3,1,0,1,152,152,17,17,17
1316,750,IND,770,PAK,1,8,1964,1965,5,8,1965,5,3,3,18,4,1,1,1,1,8,1964,5,8,1965,0,0,0,2,18,4,1,1,8,1964,5,8,1965,1,1,1,2,18,4,1,3,1,0,2,369,217,17,17,17
1317,750,IND,770,PAK,1,7,1963,1963,31,8,1963,6,1,0,16,4,0,1,1,1,7,1963,1,8,1963,0,0,0,0,1,1,1,1,7,1963,31,8,1963,1,1,1,0,16,4,1,3,1,0,1,62,62,14,0,14
1319,490,ZAI,500,UGA,15,2,1965,1965,17,3,1965,5,3,-9,18,4,1,1,1,15,2,1965,17,3,1965,1,1,2,-9,16,4,1,15,2,1965,17,3,1965,0,0,0,-9,18,4,1,1,3,0,1,31,31,17,14,17
1321,211,BEL,490,ZAI,5,7,1960,1960,2,9,1960,3,1,-9,19,4,1,1,1,5,7,1960,2,9,1960,1,1,2,-9,19,4,1,5,7,1960,2,9,1960,0,0,0,-9,18,4,1,1,3,0,1,60,60,16,16,17
1322,483,CHA,625,SUD,8,8,1966,1966,17,9,1966,6,1,0,19,4,1,1,1,8,8,1966,17,9,1966,1,1,2,0,19,4,1,8,8,1966,17,9,1966,0,0,0,0,10,3,1,1,3,0,1,41,41,16,16,8
1323,482,CEN,483,CHA,1,1,1969,1969,3,2,1969,6,1,0,15,4,0,1,1,1,1,1969,3,2,1969,1,1,4,0,15,4,1,1,1,1969,3,2,1969,0,0,0,0,1,1,1,1,3,0,1,34,34,13,13,0
1324,490,ZAI,552,ZIM,17,10,1966,1966,17,10,1966,5,3,0,2,2,0,3,1,17,10,1966,17,10,1966,1,1,3,0,2,2,1,17,10,1966,17,10,1966,0,0,0,0,1,1,1,1,3,0,1,1,1,1,1,0
1324,520,SOM,552,ZIM,17,10,1966,1966,17,10,1966,5,3,0,2,2,0,3,1,17,10,1966,17,10,1966,1,1,3,0,2,2,1,17,10,1966,17,10,1966,0,0,0,0,1,1,1,1,3,0,1,1,1,1,1,0
1324,552,ZIM,580,MAG,17,10,1966,1966,17,10,1966,5,3,0,2,2,0,3,1,17,10,1966,17,10,1966,0,0,0,0,1,1,1,17,10,1966,17,10,1966,1,1,3,0,2,2,1,3,1,0,1,1,1,1,0,1
1325,484,CON,490,ZAI,10,7,1969,1969,16,6,1970,0,0,0,19,4,1,1,1,10,7,1969,16,6,1970,0,0,0,0,10,3,1,10,7,1969,16,6,1970,1,1,2,0,19,4,1,3,1,0,1,174,174,16,8,16
1325,484,CON,490,ZAI,10,7,1969,1970,16,6,1970,6,1,0,19,4,1,1,1,10,7,1969,16,6,1970,0,0,0,0,10,3,1,10,7,1969,16,6,1970,1,1,2,0,19,4,1,3,1,0,2,341,167,16,8,16
1326,235,POR,484,CON,9,6,1969,1969,31,7,1969,7,4,0,17,4,0,1,1,9,6,1969,1,7,1969,0,0,0,0,1,1,1,9,6,1969,31,7,1969,1,0,0,0,17,4,1,3,1,0,1,53,53,15,0,15
1328,484,CON,490,ZAI,1,1,1965,1965,31,1,1965,5,3,0,7,3,0,1,1,1,1,1965,1,1,1965,0,1,2,0,1,1,1,1,1,1965,31,1,1965,1,0,0,0,7,3,1,3,1,0,1,31,31,7,0,7
1329,484,CON,490,ZAI,15,8,1963,1963,15,8,1963,5,3,0,2,2,0,1,1,15,8,1963,15,8,1963,0,1,2,0,1,1,1,15,8,1963,15,8,1963,1,0,0,0,2,2,1,3,1,0,1,1,1,1,0,1
1331,230,SPN,615,ALG,27,10,1975,1975,27,10,1975,5,3,0,7,3,1,1,3,27,10,1975,27,10,1975,0,0,0,0,7,3,1,27,10,1975,27,10,1975,1,1,2,0,2,2,1,3,1,0,1,1,1,7,7,1
1331,435,MAA,615,ALG,27,10,1975,1975,27,10,1975,5,3,0,2,2,1,1,3,27,10,1975,27,10,1975,0,0,0,0,1,1,1,27,10,1975,27,10,1975,1,1,2,0,2,2,1,3,1,0,1,1,1,1,0,1
1331,600,MOR,615,ALG,27,10,1975,1975,27,10,1975,5,3,0,7,3,1,1,3,27,10,1975,27,10,1975,0,0,0,0,7,3,1,27,10,1975,27,10,1975,1,1,2,0,2,2,1,3,1,0,1,1,1,7,7,1
1332,235,POR,490,ZAI,1,11,1967,1967,1,11,1967,5,3,-9,18,4,1,1,1,1,11,1967,1,11,1967,1,0,0,-9,18,4,1,1,11,1967,1,11,1967,0,0,0,-9,18,4,1,1,3,0,1,1,1,17,17,17
1333,552,ZIM,571,BOT,6,8,1976,1976,31,2,1978,0,0,0,18,4,1,1,1,6,8,1976,1,2,1978,1,0,0,0,18,4,1,6,8,1976,31,2,1978,0,1,3,0,18,4,1,1,3,0,1,147,147,17,17,17
1333,552,ZIM,571,BOT,6,8,1976,1977,31,2,1978,0,0,0,18,4,1,1,1,6,8,1976,1,2,1978,1,0,0,0,18,4,1,6,8,1976,31,2,1978,0,1,3,0,18,4,1,1,3,0,2,512,365,17,17,17
